CEG,lat_base,lon_base,lat_era5,lon_era5,cell_key
EOLCVBA074926-5,-9.31329345699993,-41.48901367199994,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074927-3,-9.359374999999943,-41.50360107399996,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074928-1,-9.387390136999954,-41.51678466799996,-9.5,-41.5,latm9p50_lonm41p50
EOLCVBA074929-0,-9.364685058999951,-41.525878905999946,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074930-3,-8.971984862999932,-38.58111572299998,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA074931-1,-9.001525878999928,-38.62921142599998,-9.0,-38.75,latm9p00_lonm38p75
EOLCVBA074932-0,-9.030578612999932,-38.641113280999946,-9.0,-38.75,latm9p00_lonm38p75
EOLCVBA074933-8,-9.05438232399996,-38.66979980499997,-9.0,-38.75,latm9p00_lonm38p75
EOLCVBA074934-6,-9.087524413999972,-38.65588378899997,-9.0,-38.75,latm9p00_lonm38p75
EOLCVAL074967-2,-8.946594237999932,-37.783874511999954,-9.0,-37.75,latm9p00_lonm37p75
EOLCVAL074968-0,-8.917297362999932,-37.78887939499998,-9.0,-37.75,latm9p00_lonm37p75
EOLCVAL074969-9,-8.934082030999946,-37.73541259799998,-9.0,-37.75,latm9p00_lonm37p75
EOLCVAL074970-2,-8.929992675999927,-37.80529785199997,-9.0,-37.75,latm9p00_lonm37p75
EOLCVBA074957-5,-10.360900878999928,-38.81811523399995,-10.25,-38.75,latm10p25_lonm38p75
EOLCVBA074958-3,-10.375610351999969,-38.81750488299997,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074959-1,-10.383789062999938,-38.837280272999976,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074960-5,-10.40521240199996,-38.83367919899996,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074961-3,-10.42211914099994,-38.84008789099994,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074962-1,-10.442993163999972,-38.832702636999954,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074963-0,-10.464111327999944,-38.83648681599993,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074964-8,-10.481201171999942,-38.83709716799996,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074965-6,-10.50109863299997,-38.83679199199997,-10.5,-38.75,latm10p50_lonm38p75
EOLCVBA074966-4,-10.517700194999977,-38.838378905999946,-10.5,-38.75,latm10p50_lonm38p75
EOLCVPI050212-0-01,-8.40801708899994,-41.00639307299997,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPI050213-8-01,-8.431971192999981,-41.04007187199994,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPI050214-6-01,-8.404602050999927,-41.00390624999994,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPI050215-4-01,-8.418884276999961,-41.00970458999996,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPI050216-2-01,-8.42938232399996,-41.03210449199997,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPI075023-9,-8.409606933999953,-41.062622069999975,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPI050218-9-01,-8.415893554999968,-41.08148193399995,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPI050219-7-01,-8.424194335999971,-41.092285155999946,-8.5,-41.0,latm8p50_lonm41p00
EOLCVBA035238-1-01,-9.57594103599996,-41.01692515199994,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA035239-0-01,-9.569718343999966,-41.01597769799997,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA040623-6-01,-9.62719020299994,-40.98497359899994,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA035236-5-01,-9.67974526699993,-41.115337685999975,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA040624-4-01,-9.625095596999929,-40.98452413399997,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA035849-5-01,-9.582966118999934,-41.071857929999965,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA040748-8-01,-9.83614291699996,-40.732864449999965,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA049674-0-01,-10.197262147999936,-41.42568318199994,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049672-3-01,-10.16045726599998,-41.40701650899996,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049673-1-01,-10.184485472999938,-41.41083626899996,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049676-6-01,-10.19163882099997,-41.45383688499993,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049677-4-01,-10.222112803999948,-41.44991049199996,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049675-8-01,-10.175852734999978,-41.408719022999946,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049679-0-01,-10.17705198799996,-41.486370954999984,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049680-4-01,-10.14657581199998,-41.44499226499994,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049681-2-01,-10.155107302999966,-41.45937692799998,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA049682-0-01,-10.170224237999946,-41.489437521999946,-10.25,-41.5,latm10p25_lonm41p50
EOLCVRN060243-4-01,-5.546863756999926,-36.18381875499995,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN060242-6-01,-5.503822942999932,-36.15448183799998,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN060241-8-01,-5.488636588999952,-36.14737658799993,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN066002-7-01,-5.461768974999927,-36.13487214799994,-5.5,-36.25,latm5p50_lonm36p25
EOLCVPE072800-4-01,-8.80451663699995,-37.41573196199994,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE072801-2-01,-8.790405749999934,-37.40797499799993,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPI072638-9-01,-8.430679771999962,-41.281096065999975,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPI072637-0-01,-8.413534531999971,-41.24802783699994,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPI072636-2-01,-8.395321880999973,-41.21447487399996,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPI072635-4-01,-8.373880308999958,-41.18224988799994,-8.25,-41.25,latm8p25_lonm41p25
EOLCVRN072641-9-01,-6.348143661999927,-36.922971093999934,-6.25,-37.0,latm6p25_lonm37p00
EOLCVBA049598-0-01,-10.893422036999937,-40.48191637499997,-11.0,-40.5,latm11p00_lonm40p50
EOLCVBA049597-2-01,-10.866308663999972,-40.47411734099995,-10.75,-40.5,latm10p75_lonm40p50
EOLCVBA049596-4-01,-10.824746685999967,-40.46253656499994,-10.75,-40.5,latm10p75_lonm40p50
EOLCVBA049595-6-01,-10.799570375999965,-40.45596742499998,-10.75,-40.5,latm10p75_lonm40p50
EOLCVBA049601-4-01,-10.973011475999954,-40.50961546499997,-11.0,-40.5,latm11p00_lonm40p50
EOLCVBA049600-6-01,-10.93369899199996,-40.50997433999999,-11.0,-40.5,latm11p00_lonm40p50
EOLCVBA049599-9-01,-10.915944064999962,-40.493015095999965,-11.0,-40.5,latm11p00_lonm40p50
EOLCVRN072493-9-01,-6.142839418999927,-35.71201144499997,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN072494-7-01,-6.115703655999937,-35.665036776999955,-6.0,-35.75,latm6p00_lonm35p75
EOLCVRN072495-5-01,-6.05310209299995,-35.660449349999965,-6.0,-35.75,latm6p00_lonm35p75
EOLCVPE072595-1-01,-8.923458977999928,-37.63591483699997,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072596-0-01,-8.91056156999997,-37.66511609099996,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072597-8-01,-8.907539154999938,-37.651987188999954,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072598-6-01,-8.901132453999935,-37.64081700599996,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072599-4-01,-8.892948037999929,-37.630726814999946,-9.0,-37.75,latm9p00_lonm37p75
EOLCVRN050080-1-01,-6.016530164999949,-36.53577480999997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN050081-0-01,-6.0353226889999405,-36.58466927199999,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN050078-0-01,-5.993193285999951,-36.509672947999945,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN072833-0-01,-5.981335779999938,-36.44289994199994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN072831-4-01,-5.979557174999968,-36.39522091599997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN072832-2-01,-5.960140080999963,-36.43257283299994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN050079-8-01,-5.98561239999998,-36.53611235799997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN072834-9-01,-5.961920966999969,-36.47568418399993,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN072835-7-01,-5.937630758999944,-36.502233227999966,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN072830-6-01,-5.959959525999977,-36.38269515099995,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN072829-2-01,-5.885541176999936,-36.41991240999994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN073257-5-01,-5.287476762999972,-36.38617826499996,-5.25,-36.5,latm5p25_lonm36p50
EOLCVRN073258-3-01,-5.266992023999933,-36.452185681999936,-5.25,-36.5,latm5p25_lonm36p50
EOLCVRN073259-1-01,-5.264813858999958,-36.46989256799998,-5.25,-36.5,latm5p25_lonm36p50
EOLCVRN073260-5-01,-5.247310409999955,-36.52700622499998,-5.25,-36.5,latm5p25_lonm36p50
EOLCVRN072642-7-01,-6.351746506999973,-36.90621293799995,-6.25,-37.0,latm6p25_lonm37p00
EOLCVRN072640-0-01,-6.351943497999969,-36.96694396199996,-6.25,-37.0,latm6p25_lonm37p00
EOLCVRN072643-5-01,-6.314797817999931,-36.901455702999954,-6.25,-37.0,latm6p25_lonm37p00
EOLCVRN072644-3-01,-6.295154041999979,-36.96094055699996,-6.25,-37.0,latm6p25_lonm37p00
EOLCVRN072645-1-01,-6.280209880999962,-36.91504734399996,-6.25,-37.0,latm6p25_lonm37p00
EOLCVRN049864-5.01,-6.586975097999925,-36.49407958999996,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050051-8.01,-6.534729003999928,-36.600097655999946,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050052-6.01,-6.520812987999932,-36.57379150399999,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050053-4.01,-6.491577147999976,-36.56439208999996,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050054-2.01,-6.474609374999943,-36.56341552699996,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050055-0.01,-6.452575683999953,-36.54901122999996,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050056-9.01,-6.431579589999956,-36.54748535199997,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB050057-7.01,-6.410705565999933,-36.51232910199997,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050058-5.01,-6.363098144999981,-36.50097656299994,-6.25,-36.5,latm6p25_lonm36p50
EOLCVRN050059-3.01,-6.331909179999968,-36.49468994099993,-6.25,-36.5,latm6p25_lonm36p50
EOLCVRN050060-7.01,-6.309204101999967,-36.47967529299996,-6.25,-36.5,latm6p25_lonm36p50
EOLCVBA072237-5-01,-10.898325475999968,-43.41566057899996,-11.0,-43.5,latm11p00_lonm43p50
EOLCVBA072229-4-01,-10.844775222999942,-43.42598530099997,-10.75,-43.5,latm10p75_lonm43p50
EOLCVBA072230-8-01,-10.529581218999963,-43.397540695999965,-10.5,-43.5,latm10p50_lonm43p50
EOLCVBA072231-6-01,-10.493192480999936,-43.39061202199997,-10.5,-43.5,latm10p50_lonm43p50
EOLCVBA072232-4-01,-10.571899413999972,-43.41638183599997,-10.5,-43.5,latm10p50_lonm43p50
EOLCVBA072233-2-01,-10.453048492999926,-43.40639270599996,-10.5,-43.5,latm10p50_lonm43p50
EOLCVBA072234-0-01,-10.340296084999975,-43.38433840799996,-10.25,-43.5,latm10p25_lonm43p50
EOLCVBA072235-9-01,-10.302064522999956,-43.38672461299996,-10.25,-43.5,latm10p25_lonm43p50
EOLCVBA072236-7-01,-10.596795307999969,-43.445168757999966,-10.5,-43.5,latm10p50_lonm43p50
EOLCVBA049678-2-01,-10.203379480999956,-41.45716521799994,-10.25,-41.5,latm10p25_lonm41p50
EOLCVRN075146-4,-5.942077636999954,-36.46240234399994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075148-0,-5.920898437999938,-36.46850585899995,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075149-9,-5.937377929999968,-36.47692871099997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075150-2,-5.950012206999929,-36.48278808599997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075151-0,-5.961608886999954,-36.50421142599998,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075152-9,-5.977478026999961,-36.49999999999994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075153-7,-5.971984862999932,-36.51550292999997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075154-5,-5.991027831999929,-36.50708007799994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075155-3,-6.00891113299997,-36.52947997999996,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075156-1,-6.008483886999954,-36.57690429699994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075157-0,-6.021606444999975,-36.58062744099993,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075158-8,-6.034790038999972,-36.58367919899996,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075102-2,-6.232788085999971,-35.727905272999976,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN075103-0,-6.244323729999962,-35.73541259799998,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN075104-9,-6.263610839999956,-35.73461914099994,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN075105-7,-6.277587890999939,-35.73779296899994,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN075106-5,-6.300720214999956,-35.74932861299993,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN075107-3,-6.295593261999954,-35.71282958999996,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN075108-1,-6.341979979999962,-35.75250244099993,-6.25,-35.75,latm6p25_lonm35p75
EOLCVRN075109-0,-6.359497069999975,-35.75927734399994,-6.25,-35.75,latm6p25_lonm35p75
EOLCVCE075218-5-01,-5.93078613299997,-38.47229003899997,-6.0,-38.5,latm6p00_lonm38p50
EOLCVCE075219-3-01,-5.892211913999972,-38.48608398399995,-6.0,-38.5,latm6p00_lonm38p50
EOLCVCE075220-7-01,-5.848022460999971,-38.47259521499996,-5.75,-38.5,latm5p75_lonm38p50
EOLCVCE075221-5-01,-5.805419921999942,-38.46008300799997,-5.75,-38.5,latm5p75_lonm38p50
EOLCVPE075223-1-01,-8.779785155999946,-37.39410400399999,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075224-0-01,-8.848815917999957,-37.49279785199997,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075225-8-01,-8.768005370999958,-37.43749999999994,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075226-6-01,-8.785522460999971,-37.41870117199994,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075222-3-01,-8.797424315999933,-37.46960449199997,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPB074503-0,-7.682006835999971,-38.15979003899997,-7.75,-38.25,latm7p75_lonm38p25
EOLCVPB074504-9,-7.633789062999938,-38.15850830099998,-7.75,-38.25,latm7p75_lonm38p25
EOLCVPB074505-7,-7.658508300999927,-38.12579345699993,-7.75,-38.25,latm7p75_lonm38p25
EOLCVPB074506-5,-7.602294921999942,-38.10211181599993,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074507-3,-7.649719237999932,-38.08959960899995,-7.75,-38.0,latm7p75_lonm38p00
EOLCVPB074508-1,-7.680480956999929,-38.10211181599993,-7.75,-38.0,latm7p75_lonm38p00
EOLCVPB074509-0,-7.563720702999944,-38.06982421899994,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074510-3,-7.592529296999942,-38.01538085899995,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074511-1,-7.659729003999928,-38.02288818399995,-7.75,-38.0,latm7p75_lonm38p00
EOLCVPB074512-0,-7.597595214999956,-37.96191406299994,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074513-8,-7.523803710999971,-37.93872070299994,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074514-6,-7.552917479999962,-37.90521240199996,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074515-4,-7.500488280999946,-37.878295897999976,-7.5,-38.0,latm7p50_lonm38p00
EOLCVRN050076-3-01,-5.810913085999971,-36.37310790999993,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN.050077-1-01,-5.827026366999974,-36.37127685499996,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN072836-5-01,-5.959925713999951,-36.503901809999945,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN075161-8,-5.954711913999972,-36.47021484399994,-6.0,-36.5,latm6p00_lonm36p50
EOLCVPI075097-2,-8.390808104999962,-41.20611572299998,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPI075098-0,-8.40118408199993,-41.220092772999976,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPI075099-9,-8.40899658199993,-41.23602294899996,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPI075100-6,-8.414794921999942,-41.25518798799993,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPI075101-4,-8.424194335999971,-41.27398681599993,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPE075263-0-01,-8.794006347999925,-37.44171142599998,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075264-9-01,-8.78662109399994,-37.43341064499998,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075265-7-01,-8.779296874999943,-37.42492675799997,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075266-5-01,-8.770019530999946,-37.418090819999975,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075267-3-01,-8.792602538999972,-37.40930175799997,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075268-1-01,-8.781188964999956,-37.40130615199996,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075269-0-01,-8.791381835999971,-37.38909912099996,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075260-6-01,-8.883789062999938,-37.63928222699997,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE075261-4-01,-8.860107421999942,-37.60430908199993,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075262-2-01,-8.90539550799997,-37.64569091799996,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPI075278-9-01,-8.818059999999946,-41.48131499999994,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI075279-7-01,-8.824835999999948,-41.48305899999997,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI075280-0-01,-8.850130999999976,-41.49514999999997,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI075281-9-01,-8.862039999999979,-41.50765999999993,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI075282-7-01,-8.885914999999954,-41.51706399999995,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI075283-5-01,-8.874361999999962,-41.54696999999993,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI075284-3-01,-8.853849999999966,-41.52548599999994,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI075285-1-01,-8.82342099999994,-41.51630199999994,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI075286-0-01,-8.822139999999933,-41.55877499999997,-8.75,-41.5,latm8p75_lonm41p50
EOLCVBA075301-7-01,-9.01869899999997,-41.69211299999995,-9.0,-41.75,latm9p00_lonm41p75
EOLCVBA075302-5-01,-9.026527999999928,-41.69743899999997,-9.0,-41.75,latm9p00_lonm41p75
EOLCVBA075303-3-01,-9.05463199999997,-41.70683299999996,-9.0,-41.75,latm9p00_lonm41p75
EOLCVBA075304-1-01,-9.099568999999974,-41.73559599999993,-9.0,-41.75,latm9p00_lonm41p75
EOLCVBA075305-0-01,-9.120372999999972,-41.711419999999976,-9.0,-41.75,latm9p00_lonm41p75
EOLCVBA075306-8-01,-9.133473999999978,-41.721776999999975,-9.25,-41.75,latm9p25_lonm41p75
EOLCVPI075308-4-01,-7.415261849999979,-40.62047299999995,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPE075309-2-01,-7.41838802999996,-40.60045899999994,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPE075310-6-01,-7.44767730999996,-40.63141499999995,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE075311-4-01,-7.466729139999927,-40.64673399999998,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE075312-2-01,-7.473101939999935,-40.62695499999995,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE075313-0-01,-7.480610579999961,-40.59663599999993,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPE075314-9-01,-7.452951759999962,-40.59078999999997,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPE075315-7-01,-7.437453199999936,-40.58860099999998,-7.5,-40.5,latm7p50_lonm40p50
EOLCVBA075003-4-01,-10.89793069999996,-40.48439944999996,-11.0,-40.5,latm11p00_lonm40p50
EOLCVBA075004-2-01,-10.911499022999976,-40.49041747999996,-11.0,-40.5,latm11p00_lonm40p50
EOLCVBA075005-0-01,-10.923400878999928,-40.50030517599998,-11.0,-40.5,latm11p00_lonm40p50
EOLCVBA075006-9-01,-10.935302733999947,-40.51031494099993,-11.0,-40.5,latm11p00_lonm40p50
EOLCVBA075007-7-01,-10.95318603499993,-40.512390136999954,-11.0,-40.5,latm11p00_lonm40p50
EOLCVCE075356-4-01,-4.013353999999936,-41.07994899999994,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075357-2-01,-3.993667999999957,-41.08150999999998,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075358-0-01,-3.970961999999929,-41.08707099999998,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075359-9-01,-3.9688679999999295,-41.05322999999999,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075360-2-01,-3.969520999999929,-41.03029799999996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075361-0-01,-3.924987999999928,-41.04734799999994,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075362-9-01,-3.997773999999936,-40.99752399999994,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075363-7-01,-3.9688679999999295,-41.05322999999999,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075364-5-01,-3.9970109999999295,-40.97290799999996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075365-3-01,-3.962251999999978,-40.98222399999997,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075366-1-01,-4.003349999999955,-40.94621899999999,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE075367-0-01,-3.9602179999999407,-40.95913599999994,-4.0,-41.0,latm4p00_lonm41p00
EOLCVRN035216-0-01,-5.561471064999978,-36.17744564099996,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN033872-9-01,-5.552010736999932,-36.25216212099997,-5.5,-36.25,latm5p50_lonm36p25
EOLCVPB057326-4-01,-6.596665118999965,-35.88449272299994,-6.5,-36.0,latm6p50_lonm36p00
EOLCVPB057327-2-01,-6.609353918999943,-35.904018949999966,-6.5,-36.0,latm6p50_lonm36p00
EOLCVBA055457-0-01,-11.410454910999931,-42.57892345199997,-11.5,-42.5,latm11p50_lonm42p50
EOLCVRN074597-9-01,-5.304902999999968,-35.41563899999994,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN074596-0-01,-5.309444399999961,-35.402499999999975,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN074639-8-01,-5.29583329999997,-35.43361109999995,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN074640-1-01,-5.33499999999998,-35.44055555999995,-5.25,-35.5,latm5p25_lonm35p50
EOLCVBA055442-1-01,-11.577924021999934,-42.53407130199997,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055448-0-01,-11.45070399599996,-42.60085999999996,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055450-2-01,-11.455725001999951,-42.587682994999966,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055452-9-01,-11.462635001999956,-42.55597999999998,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055454-5-01,-11.42508909099996,-42.55443488399993,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055455-3-01,-11.402521001999958,-42.59525599799997,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055456-1-01,-11.38624499399998,-42.58270000099998,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055451-0-01,-11.45784999999995,-42.57369199399994,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA055449-9-01,-11.462485002999928,-42.607558997999945,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA050915-9-01,-11.375325934999978,-42.20634811299993,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA050914-0-01,-11.353228934999947,-42.209946172999935,-11.25,-42.25,latm11p25_lonm42p25
EOLCVBA050912-4-01,-11.296430974999964,-42.22464127999996,-11.25,-42.25,latm11p25_lonm42p25
EOLCVBA057983-1-01,-10.132522920999977,-41.238450486999966,-10.25,-41.25,latm10p25_lonm41p25
EOLCVPB056622-5-01,-6.860999093999965,-36.50832961799995,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056620-9-01,-6.839861718999941,-36.47553020899994,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056618-7-01,-6.75660408899995,-36.45310663499998,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056625-0-01,-6.725698200999943,-36.30341403999995,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB056623-3-01,-6.692767081999932,-36.30122728599997,-6.75,-36.25,latm6p75_lonm36p25
EOLCVBA055441-3-01,-11.61708200199996,-42.55797599599998,-11.5,-42.5,latm11p50_lonm42p50
EOLCVPB032433-7-01,-6.475967779999962,-36.23561052699995,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB032435-3-01,-6.477852277999944,-36.307113767999965,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB032438-8-01,-6.51097158999994,-36.26362505299994,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB035207-1-01,-6.436977062999972,-36.25550535399998,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB032439-6-01,-6.545212728999957,-36.28761743299998,-6.5,-36.25,latm6p50_lonm36p25
EOLCVBA049808-4-01,-11.040303639999934,-41.35397699299995,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA049809-2-01,-10.991431933999934,-41.37839317999993,-11.0,-41.5,latm11p00_lonm41p50
EOLCVRN034546-6-01,-5.459180591999939,-36.14155650699996,-5.5,-36.25,latm5p50_lonm36p25
EOLCVBA038101-2-01,-11.844771891999926,-42.53010708599993,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA038099-7-01,-11.833899286999952,-42.50197134499996,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA038100-4-01,-11.827184178999971,-42.54315249199993,-11.75,-42.5,latm11p75_lonm42p50
