CEG,nome_parque,status_operacao,uf,qtd_aerogeradores,potencia_parque_mw,ano_inicio_operacao,longitude_parque,latitude_parque,altura_torre_m,diametro_rotor_m,potencia_turbina_mw,denominacao_aerogerador,status_operacao_turbina,longitude_turbina,latitude_turbina
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-04,Sim,-36.76307661099997,-8.838811795999959
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-12,Sim,-36.77429220399995,-8.835498137999934
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-11,Sim,-36.77279325399997,-8.833907476999968
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-06,Sim,-36.76596545899997,-8.84198349299993
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-05,Sim,-36.76453923099996,-8.840393234999965
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-03,Sim,-36.76181419099999,-8.83718635699995
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-14,Sim,-36.78115683499993,-8.839443537999955
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-08,Sim,-36.76865102899996,-8.829110468999943
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,Operação,PE,16,27.2,2015.0,-36.76018312199994,-8.833776584999953,80.0,100.0,1.7,BR4-15,Sim,-36.781718886999954,-8.841191328999969
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 18,Sim,-42.32852295699996,-12.357490477999931
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 08,Sim,-42.337925462999976,-12.339143751999927
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 03,Sim,-42.34784549699998,-12.327658497999948
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 06,Sim,-42.345318833999954,-12.333117731999948
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 20,Sim,-42.32584592099994,-12.360490622999976
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 14,Sim,-42.33922761799994,-12.351226218999956
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 17,Sim,-42.328777910999975,-12.35591200099998
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 11,Sim,-42.34045863899996,-12.346712087999949
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 05,Sim,-42.345258617999946,-12.33088567599998
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 13,Sim,-42.33935395099997,-12.349637426999948
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 09,Sim,-42.33711631199998,-12.341014965999932
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 12,Sim,-42.339488281999934,-12.34816615799997
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 07,Sim,-42.34478739299993,-12.33479293399995
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 16,Sim,-42.33794647999997,-12.35433050499995
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 02,Sim,-42.34860594599997,-12.326048748999938
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 10,Sim,-42.33670487899997,-12.342628071999968
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 04,Sim,-42.346284897999965,-12.32934176599997
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 19,Sim,-42.32727628599997,-12.35899597399998
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 01,Sim,-42.34909194199997,-12.324318882999933
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 15,Sim,-42.33805426699996,-12.35275960299998
EOLCVBA030283-0-01,Macaúbas,Operação,BA,21,35.07,2012.0,-42.33852458899997,-12.351191485999948,80.0,86.0,1.67,MA 21,Sim,-42.32427780299997,-12.361974870999973
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,9,Sim,-39.25354635799994,-3.3696903329999373
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,12,Sim,-39.272474004999935,-3.356015335999928
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,5,Sim,-39.254830985999945,-3.3593946109999706
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,14,Sim,-39.27274553299998,-3.3613076969999724
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,4,Sim,-39.254704249999975,-3.3566624769999294
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,8,Sim,-39.25394179899996,-3.367175187999976
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,6,Sim,-39.25478659099997,-3.3617649139999344
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,13,Sim,-39.27265476699995,-3.358620792999943
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,10,Sim,-39.27266163099995,-3.350903784999957
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,1,Sim,-39.254396155999984,-3.3488188829999785
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,2,Sim,-39.25467589599998,-3.351451461999943
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,3,Sim,-39.254838621999966,-3.354120258999956
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,7,Sim,-39.25426518499995,-3.3645153119999804
EOLCVCE030309-7-01,Faísa V,Operação,CE,14,29.4,2014.0,-39.26209818199993,-3.3699447429999623,90.0,95.0,2.1,11,Sim,-39.27239225599993,-3.353373663999946
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-03,Sim,-36.73197442699996,-8.850094522999939
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-01,Sim,-36.73028748599995,-8.84658645099995
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-05,Sim,-36.733070501999975,-8.853635167999926
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-02,Sim,-36.73112183799998,-8.848344950999945
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-10,Sim,-36.73481497699999,-8.862593732999926
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-08,Sim,-36.73421907199997,-8.858992846999968
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-15,Sim,-36.74531962899994,-8.862738600999933
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-07,Sim,-36.73384831199997,-8.857210039999927
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-04,Sim,-36.73274523699996,-8.851843599999938
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-09,Sim,-36.73452616699996,-8.86078430699996
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-17,Sim,-36.746442946999935,-8.86630652499997
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-16,Sim,-36.74580852999998,-8.864531161999935
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-06,Sim,-36.73349578299997,-8.855418304999944
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-13,Sim,-36.73409052599993,-8.868102749999935
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-12,Sim,-36.73387436699994,-8.86630280199995
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-14,Sim,-36.74483976399995,-8.860955132999948
EOLCVPE031346-7-01,Ventos de Santa Brígida V,Operação,PE,17,28.9,2015.0,-36.73023703299998,-8.846492412999964,80.0,100.0,1.7,BR5-11,Sim,-36.73365820899994,-8.864502854999955
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-05,Sim,-36.76015895699993,-8.81632454499993
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-08,Sim,-36.77214460999994,-8.822370349999971
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-03,Sim,-36.75841656299997,-8.81293373699998
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-07,Sim,-36.77202840099994,-8.820534820999967
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-02,Sim,-36.74949221299994,-8.811633082999947
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-01,Sim,-36.74873930399997,-8.80992029999993
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-04,Sim,-36.759278724999945,-8.814620047999938
EOLCVPE031365-3-01,Ventos de Santa Brígida I,Operação,PE,8,13.6,2015.0,-36.74873861399993,-8.809883107999951,80.0,100.0,1.7,BR1-06,Sim,-36.77190305099998,-8.818708275999938
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-04,Sim,-40.59605011699995,-7.730951732999927
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-10,Sim,-40.59880302799996,-7.74148921699998
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-08,Sim,-40.599384225999984,-7.7364667819999795
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-09,Sim,-40.597794233999934,-7.73961401899993
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-12,Sim,-40.60284829099993,-7.745158735999951
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-01,Sim,-40.59414549399997,-7.726597760999937
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-02,Sim,-40.59490227699996,-7.728005529999962
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-11,Sim,-40.601919134999946,-7.743254318999959
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-13,Sim,-40.60377741899998,-7.74705320399994
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-05,Sim,-40.596724549999976,-7.732393259999981
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-03,Sim,-40.595662671999946,-7.729407857999945
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-06,Sim,-40.59737635199997,-7.733842103999962
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,Operação,PE,13,29.9,2017.0,-40.59414549399997,-7.726597760999937,80.0,116.0,2.3,EST_IV-07,Sim,-40.59838842599999,-7.735149440999976
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.7,Sim,-36.45126835499997,-6.016178154999977
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.6,Sim,-36.44537444099996,-6.019837878999965
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.15,Sim,-36.44983357999996,-6.0005456199999685
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.1,Sim,-36.443667104999975,-6.0278009099999394
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.9,Sim,-36.44864517899998,-6.011493515999973
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.8,Sim,-36.449988504999965,-6.0138043519999655
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.2,Sim,-36.441507832999946,-6.02623633199994
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.3,Sim,-36.43944880799995,-6.02447339899993
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.14,Sim,-36.451847966999935,-6.002199832999963
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.13,Sim,-36.44251644599996,-6.003593232999947
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.10,Sim,-36.44712963199993,-6.00933551299994
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.12,Sim,-36.45382609199993,-6.003890024999976
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.11,Sim,-36.44556857999993,-6.0072586359999605
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.4,Sim,-36.44914030799998,-6.023398201999953
EOLCVRN031812-4-01,Calango 6,Operação,RN,15,30.0,2016.0,-36.44983357999996,-6.0005456199999685,80.0,114.0,2.0,CAL6.5,Sim,-36.44728913199998,-6.021582039999942
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG7,Sim,-42.61398262399996,-13.907470758999978
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG11,Sim,-42.618755205999946,-13.896621052999931
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG10,Sim,-42.61491881099994,-13.898246049999956
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG9,Sim,-42.61487707599997,-13.90232046999995
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG2,Sim,-42.62028708199995,-13.91595308799998
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG4,Sim,-42.61391024499994,-13.915429958999937
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG12,Sim,-42.61786072999996,-13.894552317999969
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG6,Sim,-42.61340621299996,-13.91046476599996
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG1,Sim,-42.62054772299996,-13.918503535999946
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG3,Sim,-42.61993570599998,-13.91232657599994
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG8,Sim,-42.61442481599994,-13.904936224999972
EOLCVBA030801-3-01,Joana,Operação,BA,12,28.2,2014.0,-42.62044581099997,-13.917984514999944,80.0,100.0,2.35,AEG5,Sim,-42.61345193499994,-13.913220912999977
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-16,Sim,-40.71892919499993,-7.376405476999935
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-15,Sim,-40.71847963899995,-7.374915298999952
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-08,Sim,-40.698139743999945,-7.389885120999963
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-11,Sim,-40.70763090899993,-7.380128845999934
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-06,Sim,-40.69136673199995,-7.402334520999943
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-07,Sim,-40.69105294499997,-7.400807619999966
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-13,Sim,-40.71112677399998,-7.372981416999949
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-09,Sim,-40.69765379199998,-7.388340797999945
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-01,Sim,-40.695116121999945,-7.409291610999958
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-03,Sim,-40.693158138999934,-7.406541268999945
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-12,Sim,-40.71175720199994,-7.374407621999978
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-10,Sim,-40.70782801599995,-7.381927430999951
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-04,Sim,-40.692392205999965,-7.4052150129999745
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-05,Sim,-40.69186140299996,-7.40378839899995
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-02,Sim,-40.69403270199996,-7.407849024999962
EOLCVPI031661-0-01,Ventos de Santo Augusto V,Operação,PI,16,29.6,2016.0,-40.695116121999945,-7.409291610999958,80.0,82.5,1.85,AUG_V-14,Sim,-40.71803914499998,-7.373425085999941
EOLCVPI031275-4-01,Ventos de Santa Angelina,Operação,PI,11,29.7,2016.0,-40.53001362799995,-7.304707744999973,89.0,122.0,2.70000005,SA-10,Sim,-40.53152944699997,-7.316690932999961
